"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000118816",1.44469800356757e-05,0.173886781267069,0.134,0.096,0.161993987140032
"ENSG00000081870",1.44770488052904e-05,3.2466167148874,0.011,0.001,0.162331148253721
"ENSG00000116459",1.44958995612953e-05,0.973481045549311,0.038,0.018,0.162542521780804
"ENSG00000198380",1.45440431254348e-05,3.37461434532166,0.011,0.001,0.163082355565501
"ENSG00000160953",1.46964540219285e-05,-0.842876790720379,0.123,0.16,0.164791338947884
"ENSG00000129315",1.4943875289916e-05,0.85383844078995,0.017,0.005,0.167565673625828
"ENSG00000141504",1.52835566940901e-05,-0.74879519233507,0.017,0.005,0.171374521210833
"ENSG00000094916",1.55732521449653e-05,0.77346661415995,0.035,0.017,0.174622876301496
"ENSG00000079819",1.5908140792382e-05,-0.483200177197225,0.199,0.242,0.178377982704979
"ENSG00000113384",1.61499900928149e-05,2.07811941770894,0.012,0.002,0.181089838910733
"ENSG00000173511",1.61756083425509e-05,1.04575353627241,0.026,0.01,0.181377096345023
"ENSG00000135842",1.62902206802734e-05,0.81558271603743,0.036,0.017,0.182662244487906
"ENSG00000096384",1.63078103096772e-05,-0.691501964413206,0.361,0.392,0.18285947700241
"ENSG00000183741",1.6380104845564e-05,1.6865583516364,0.019,0.006,0.18367011563331
"ENSG00000028203",1.63823963992363e-05,1.85191664079765,0.012,0.002,0.183695810824636
"ENSG00000189266",1.65634326497746e-05,0.522375361800407,0.035,0.016,0.185725770301922
"ENSG00000083097",1.6702726233705e-05,-3.04696222202279,0.002,0.01,0.187287669258534
"ENSG00000113716",1.70763536037651e-05,2.63796105660984,0.012,0.002,0.191477152959018
"ENSG00000144713",1.72522477458512e-05,0.106353433074638,0.216,0.168,0.193449453974229
"ENSG00000104852",1.75091748619432e-05,1.88972304734768,0.013,0.003,0.19633037772697
"ENSG00000168385",1.77401040654705e-05,0.210335110565674,0.114,0.079,0.19891978688612
"ENSG00000197535",1.77721316809984e-05,1.13128377418551,0.015,0.003,0.199278912539035
"ENSG00000111481",1.77776340254503e-05,1.57222848797899,0.013,0.003,0.199340610327375
"ENSG00000242660",1.79216492950983e-05,1.57912741854759,0.014,0.003,0.200955453545938
"ENSG00000111731",1.81167785237061e-05,-2.03345685139708,0.005,0.015,0.203143437586317
"ENSG00000052795",1.81798369154295e-05,0.402063583296295,0.04,0.02,0.203850511332711
"ENSG00000218510",1.90953378105176e-05,0.284821467726033,0.112,0.077,0.214116022869334
"ENSG00000188186",1.91652838917575e-05,0.444255591772738,0.057,0.033,0.214900328278277
"ENSG00000163563",1.92477742867267e-05,0.56053624740751,0.083,0.054,0.215825293077066
"ENSG00000170776",1.93803722500278e-05,0.129880195088015,0.188,0.142,0.217312114039562
"ENSG00000139112",1.96891147912355e-05,4.65244222446513,0.011,0.001,0.220774044154123
"ENSG00000270264",1.99693701898612e-05,2.81722392263149,0.011,0.001,0.223916547938913
"ENSG00000132294",2.0073104215357e-05,2.23226142191033,0.011,0.001,0.225079717566798
"ENSG00000243317",2.04796770905486e-05,0.900305866735372,0.033,0.015,0.229638619216321
"ENSG00000270164",2.0689162463331e-05,1.9269352943601,0.016,0.004,0.231987578701331
"ENSG00000100784",2.07785014481514e-05,-2.03890355929515,0.003,0.012,0.232989336738122
"ENSG00000197149",2.09042878323887e-05,0.954898879456411,0.042,0.022,0.234399779464575
"ENSG00000089682",2.10111972381642e-05,-3.40254962826139,0.002,0.01,0.235598554631535
"ENSG00000186834",2.15862256002409e-05,4.73051228943815,0.011,0.002,0.242046347655501
"ENSG00000117748",2.15864289015883e-05,2.96377258598443,0.015,0.004,0.24204862727351
"ENSG00000111707",2.1665219332378e-05,1.96808004765183,0.018,0.006,0.242932104373954
"ENSG00000175073",2.19221767900283e-05,0.71880186939128,0.026,0.01,0.245813368346587
"ENSG00000150961",2.1987012168231e-05,3.09355515107874,0.011,0.002,0.246540367442374
"ENSG00000223396",2.21292475995764e-05,2.41283366755215,0.011,0.002,0.24813525333405
"ENSG00000197324",2.21561850398081e-05,2.88957476685617,0.011,0.002,0.248437302851368
"ENSG00000163904",2.21754248761809e-05,2.32537082630181,0.011,0.002,0.248653039136617
"ENSG00000145012",2.23081347733292e-05,-1.11383642983105,0.043,0.067,0.25014111521334
"ENSG00000230606",2.235692209708e-05,1.95097531152031,0.015,0.004,0.250688167474558
"ENSG00000213722",2.28405085001326e-05,2.08867056828148,0.015,0.003,0.256110621811987
"ENSG00000143570",2.28578243908296e-05,3.19326729029447,0.012,0.002,0.256304784894372
"ENSG00000250472",2.30744050739486e-05,2.19806650202673,0.015,0.003,0.258733304094185
"ENSG00000118508",2.35936196706519e-05,2.86593920766451,0.013,0.003,0.26455525736702
"ENSG00000173744",2.3605832909249e-05,1.34406692001172,0.014,0.003,0.264692204411409
"ENSG00000101966",2.36753303732254e-05,0.976867078278667,0.024,0.009,0.265471479474976
"ENSG00000164258",2.38775406572845e-05,2.97831012083897,0.01,0.001,0.267738863390131
"ENSG00000232499",2.39809749247984e-05,1.51801590424421,0.012,0.002,0.268898671831764
"ENSG00000162616",2.4324387840519e-05,-0.930224594099228,0.028,0.049,0.272749360855739
"ENSG00000158864",2.4479178443723e-05,0.901871748274771,0.018,0.005,0.274485027889466
"ENSG00000124214",2.46444924425148e-05,1.02849605652967,0.025,0.01,0.276338693757919
"ENSG00000197471",2.46609404217831e-05,-2.03276428174256,0.008,0.02,0.276523124949453
"ENSG00000229391",2.47328055358031e-05,-1.6287213672416,0.068,0.096,0.27732894847296
"ENSG00000257923",2.47543260235704e-05,0.928530434707308,0.043,0.023,0.277570257702294
"ENSG00000143753",2.53413145078093e-05,0.656614175769618,0.044,0.023,0.284152159576066
"ENSG00000144445",2.58778054786494e-05,-2.79181271306853,0.002,0.011,0.290167832832096
"ENSG00000015532",2.60085009206205e-05,2.05168917626851,0.017,0.005,0.291633320822918
"ENSG00000198951",2.64044663085693e-05,0.791507765612166,0.042,0.022,0.296073280717988
"ENSG00000177565",2.66413625875734e-05,-0.180840085521993,0.219,0.168,0.298729598694461
"ENSG00000151131",2.69022899932342e-05,0.578136896681778,0.017,0.005,0.301655377694136
"ENSG00000150593",2.69246746519925e-05,-0.209299309896353,0.184,0.137,0.301906376872792
"ENSG00000269821",2.70587244472824e-05,-1.4877664483498,0.015,0.031,0.303409477227378
"ENSG00000215301",2.70779672323666e-05,-0.362330691629962,0.333,0.258,0.303625246576527
"ENSG00000133112",2.71907247706935e-05,-0.43274015661551,0.545,0.561,0.304889596853786
"ENSG00000058668",2.76306805040355e-05,3.58338715736898,0.01,0.001,0.30982282049175
"ENSG00000125351",2.76494254985994e-05,2.2667430963311,0.016,0.004,0.310033008115795
"ENSG00000118503",2.83353006814569e-05,1.50859265035758,0.016,0.004,0.317723726541177
"ENSG00000145675",2.83834677915185e-05,0.227850120224686,0.115,0.081,0.318263824346297
"ENSG00000149923",2.88174811460506e-05,0.701459787288685,0.046,0.025,0.323130416090665
"ENSG00000143641",2.88994218284326e-05,-0.978257911800925,0.029,0.049,0.324049216962214
"ENSG00000147416",2.90848305044903e-05,0.175893353385624,0.086,0.057,0.326128204446849
"ENSG00000244754",2.92316041607739e-05,-0.720628534146335,0.119,0.154,0.327773977454758
"ENSG00000163565",3.04547180469318e-05,-0.275027440707708,0.201,0.244,0.341488753460247
"ENSG00000182481",3.10587785565876e-05,2.33336361705534,0.014,0.003,0.348262083955016
"ENSG00000187193",3.12644428897981e-05,0.323385010377967,0.11,0.077,0.350568198123306
"ENSG00000106682",3.16098686779532e-05,0.358051525096474,0.03,0.014,0.354441457485889
"ENSG00000106263",3.17787305145392e-05,2.3740446730375,0.012,0.002,0.356334905259528
"ENSG00000183495",3.1971488888931e-05,1.90662935825955,0.012,0.002,0.358496304911584
"ENSG00000118292",3.23028637448754e-05,1.57392573485895,0.017,0.005,0.362212011171288
"ENSG00000162244",3.2398927011803e-05,0.154671639146856,0.117,0.083,0.363289168583347
"ENSG00000169627",3.25631003585165e-05,1.55942616516384,0.012,0.002,0.365130044320046
"ENSG00000071127",3.25826779015346e-05,0.739874685833165,0.03,0.013,0.365349567309908
"ENSG00000102401",3.32555963741951e-05,1.34595170372426,0.013,0.003,0.372895002143849
"ENSG00000204054",3.33810508385896e-05,0.533479021632011,0.014,0.003,0.374301723053105
"ENSG00000184060",3.35653686497013e-05,0.371905829463522,0.071,0.044,0.376368478669101
"ENSG00000162604",3.52408668963532e-05,1.15381815681897,0.026,0.011,0.395155840508808
"ENSG00000133142",3.59370412605256e-05,0.803911267886813,0.04,0.021,0.402962043654274
"ENSG00000138688",3.61639377085093e-05,-0.661880680956201,0.071,0.1,0.405506233525515
"ENSG00000226284",3.65381310901754e-05,1.42846431926591,0.021,0.008,0.409702063914137
"ENSG00000113532",3.65401725350978e-05,0.120928517041468,0.073,0.046,0.409724954636052
"ENSG00000176225",3.66221646137294e-05,-1.38277193269864,0.016,0.031,0.410644331813747
"ENSG00000083799",3.67163385174647e-05,0.692741891950341,0.029,0.013,0.411700303796332
"ENSG00000137193",3.70608657650544e-05,0.960848598277214,0.031,0.014,0.415563487823555
"ENSG00000073921",3.74169115192355e-05,-0.593397558677535,0.107,0.141,0.419555828865188
"ENSG00000232713",3.80809422499531e-05,0.545921900814092,0.039,0.02,0.427001605448724
"ENSG00000114021",3.86933409272969e-05,1.76759315490688,0.01,0.001,0.43386843181778
"ENSG00000156671",3.87042727742726e-05,0.476085223778288,0.045,0.025,0.433991010617918
"ENSG00000268043",3.91286729234058e-05,-0.869156883789796,0.068,0.097,0.438749809490149
"ENSG00000221978",3.91902400480845e-05,0.64532802601805,0.041,0.022,0.439440161659172
"ENSG00000129657",3.93997780718708e-05,0.214395001116816,0.056,0.033,0.441789711519888
"ENSG00000164543",4.01414836638482e-05,-2.36033664815916,0.003,0.012,0.45010645632273
"ENSG00000154767",4.02710933169436e-05,-2.5406118257265,0.003,0.012,0.451559769362888
"ENSG00000251495",4.03392418045146e-05,0.567941129575889,0.034,0.017,0.452323918354022
"ENSG00000146540",4.07222184693325e-05,4.44084804372175,0.011,0.002,0.456618235696625
"ENSG00000143106",4.10236234159653e-05,2.81825774212459,0.011,0.002,0.459997889363218
"ENSG00000137965",4.11009825030725e-05,0.679378892183095,0.042,0.022,0.460865316806952
"ENSG00000139641",4.13124121076949e-05,1.96766650208892,0.017,0.005,0.463236076963583
"ENSG00000156467",4.17371280356632e-05,0.386253068448833,0.089,0.06,0.467998416663892
"ENSG00000143553",4.19668778378342e-05,2.1904412462157,0.017,0.005,0.470574601195635
"ENSG00000132471",4.26401770875397e-05,2.51471328157136,0.013,0.003,0.478124305682582
"ENSG00000002822",4.26705920812831e-05,3.73417637186914,0.012,0.003,0.478465349007427
"ENSG00000143436",4.28331931280354e-05,2.54218221537496,0.012,0.002,0.480288594544661
"ENSG00000148248",4.32043916493553e-05,0.973822153008355,0.017,0.005,0.484450843564221
"ENSG00000122705",4.32623772556331e-05,0.462874350051746,0.032,0.015,0.485101036167414
"ENSG00000158373",4.44527969789601e-05,0.653612695121375,0.044,0.024,0.49844921252508
"ENSG00000133574",4.51890912553e-05,-0.90996701260277,0.048,0.073,0.506705280245679
"ENSG00000260918",4.53508720888475e-05,1.37861284757879,0.01,0.023,0.508519328732247
"ENSG00000089693",4.55125795356975e-05,1.79290424343607,0.021,0.008,0.510332554333776
"ENSG00000170298",4.61660808262094e-05,1.43333007443773,0.027,0.012,0.517660264304286
"ENSG00000090520",4.68798409395069e-05,0.899886539587852,0.027,0.012,0.525663656454691
"ENSG00000142867",4.72181677602074e-05,-0.300684304448824,0.108,0.074,0.529457315095205
"ENSG00000255823",4.77388687323018e-05,0.204283503337328,0.671,0.593,0.5352959350953
"ENSG00000090615",4.80552172261564e-05,1.12226974357412,0.035,0.017,0.538843150756892
"ENSG00000099331",4.88699308985622e-05,0.273064179243512,0.054,0.031,0.547978535165578
"ENSG00000255302",4.90205189028979e-05,0.170301429808978,0.043,0.023,0.549667078458194
"ENSG00000213326",4.91064823530648e-05,0.169576153694387,0.087,0.058,0.550630986624915
"ENSG00000125386",4.98031583245771e-05,-0.726928750529964,0.033,0.054,0.558442814293483
"ENSG00000011260",5.1154503749322e-05,1.16757958049535,0.015,0.004,0.573595450541148
"ENSG00000099875",5.12301467533461e-05,-1.20514389039697,0.04,0.063,0.57444363554527
"ENSG00000188895",5.18854275904721e-05,1.32872203580145,0.02,0.007,0.581791299571964
"ENSG00000141098",5.2029240699591e-05,-1.09784060442273,0.002,0.01,0.583403875964514
"ENSG00000213237",5.23322459112787e-05,3.0258105444429,0.01,0.001,0.586801473403168
"ENSG00000178980",5.26195000109061e-05,1.35162072545964,0.023,0.009,0.59002245362229
"ENSG00000169641",5.27487574571246e-05,0.381190552458038,0.023,0.009,0.591471817366738
"ENSG00000183307",5.30750319335354e-05,0.637314832616552,0.01,0.001,0.595130333070732
"ENSG00000156515",5.30949469416038e-05,1.46558800536915,0.02,0.007,0.595353640056203
"ENSG00000136146",5.3765935882319e-05,0.192104295438347,0.024,0.01,0.602877439048442
"ENSG00000221963",5.39082699191126e-05,0.724884302649241,0.044,0.024,0.60447343060301
"ENSG00000271383",5.40712102964271e-05,-0.700385300743845,0.1,0.131,0.606300481053837
"ENSG00000080815",5.46177672504142e-05,1.80797160939329,0.015,0.004,0.612429024178895
"ENSG00000144895",5.50004541203335e-05,0.353511306666312,0.024,0.01,0.616720092051299
"ENSG00000177105",5.51011696006058e-05,0.888759915074615,0.037,0.019,0.617849414731593
"ENSG00000270276",5.52353497881532e-05,0.26710022155286,0.068,0.043,0.619353977174562
"ENSG00000197329",5.53834522270397e-05,-1.15245427813509,0.034,0.055,0.621014649821796
"ENSG00000215908",5.58747847912917e-05,1.32537082630181,0.014,0.003,0.626523961864754
"ENSG00000118058",5.70565622324074e-05,-1.05320520441821,0.03,0.05,0.639775232311984
"ENSG00000130725",5.71453682470105e-05,1.62142028936357,0.011,0.002,0.640771014153728
"ENSG00000108424",5.72004678914098e-05,-0.137593444180314,0.118,0.083,0.641388846466378
"ENSG00000107937",5.73083460236212e-05,1.49743157208811,0.014,0.003,0.642598483962864
"ENSG00000136811",5.7503503468945e-05,2.15134142652676,0.011,0.002,0.64478678439728
"ENSG00000169032",5.75423088331647e-05,1.509235018702,0.014,0.003,0.645221908946276
"ENSG00000100209",5.77973582236074e-05,3.09909497047813,0.013,0.003,0.648081777761309
"ENSG00000117154",5.82755212894968e-05,0.435689872548766,0.048,0.027,0.653443420219127
"ENSG00000184226",5.8436669181458e-05,4.58589837652503,0.011,0.002,0.655250371531689
"ENSG00000136807",5.84971187552184e-05,2.64446733040601,0.013,0.003,0.655928192602264
"ENSG00000143458",5.89507866452808e-05,2.26765532844552,0.012,0.003,0.661015170653533
"ENSG00000100325",5.94199273407668e-05,2.58102570177001,0.012,0.003,0.666275645272018
"ENSG00000062485",6.3001376891967e-05,0.991470089748373,0.016,0.005,0.706434439089626
"ENSG00000143924",6.32351616498056e-05,0.218899870284387,0.139,0.103,0.70905586757927
"ENSG00000143376",6.57556563127532e-05,-0.182063811226726,0.065,0.041,0.737318174234902
"ENSG00000116473",6.71007262649542e-05,0.294357009410758,0.069,0.044,0.752400443608931
"ENSG00000152700",6.7246519603201e-05,0.362523824719277,0.05,0.029,0.754035224310693
"ENSG00000145715",6.76325280836028e-05,-1.61183880080906,0.022,0.039,0.758363537401438
"ENSG00000188559",6.78315111392918e-05,-1.50895114335606,0.005,0.015,0.760594734404879
"ENSG00000271425",6.91585858350468e-05,-0.49775141161411,0.046,0.07,0.77547522296838
"ENSG00000150637",7.15207541676909e-05,4.45465384324678,0.01,0.001,0.801962216482318
"ENSG00000070190",7.16758770671987e-05,0.481220642532401,0.017,0.006,0.8037016095545
"ENSG00000131467",7.20247934705926e-05,3.29220396236661,0.01,0.001,0.807614009185755
"ENSG00000124588",7.23675787380393e-05,2.43893338512501,0.01,0.001,0.811457660389635
"ENSG00000214967",7.28491370350241e-05,-1.53358529224301,0.007,0.018,0.816857373573725
"ENSG00000172500",7.45966928220916e-05,2.43893338512501,0.014,0.003,0.836452716614113
"ENSG00000111335",7.48185516485843e-05,1.10334714491392,0.016,0.005,0.838940419635575
"ENSG00000128487",7.56554860917903e-05,-1.28393363479131,0.039,0.061,0.848324965547245
"ENSG00000036054",7.67781531783166e-05,1.44875324180709,0.014,0.003,0.860913431588464
"ENSG00000197180",7.74045296404674e-05,4.45465384324678,0.01,0.002,0.867936990858561
"ENSG00000116815",7.78226109715459e-05,0.91733671476073,0.023,0.009,0.872624936823944
"ENSG00000229659",7.83709181260601e-05,-0.844318767611075,0.068,0.094,0.878773104947512
"ENSG00000103855",7.87948148130359e-05,0.624424454936586,0.01,0.002,0.883526258498571
"ENSG00000136718",7.90080812691728e-05,2.07758419416695,0.016,0.005,0.885917615271235
"ENSG00000116337",7.96252939857676e-05,2.449492138131,0.011,0.002,0.892838421462413
"ENSG00000118620",7.96579876543e-05,2.66324046505819,0.011,0.002,0.893205015567666
"ENSG00000099800",8.05937326223115e-05,2.71572406220006,0.011,0.002,0.903697523893979
"ENSG00000095139",8.07413235281583e-05,1.62442445493659,0.016,0.005,0.905352460721239
"ENSG00000169251",8.09905999083279e-05,1.92825523502023,0.011,0.002,0.90814759677208
"ENSG00000205544",8.10621164922095e-05,0.716089694855094,0.027,0.012,0.908949512227145
"ENSG00000164209",8.1237385837664e-05,-1.28045619434095,0.018,0.033,0.910914807397727
"ENSG00000210194",8.13902272781209e-05,0.365141354994412,0.062,0.039,0.91262861846957
"ENSG00000173083",8.17789725701169e-05,1.8858110078889,0.016,0.005,0.916987619428721
"ENSG00000238083",8.36994483192869e-05,-1.1987383721245,0.018,0.033,0.938521914004164
"ENSG00000116521",8.69566979114486e-05,2.08770821017633,0.018,0.006,0.975045453681073
"ENSG00000171530",8.83675995059516e-05,0.419835510305304,0.041,0.022,0.990865893260236
"ENSG00000121691",8.83813255549497e-05,0.791633648935828,0.022,0.009,0.991019803447652
"ENSG00000090861",9.02916373899684e-05,1.00289944575904,0.017,0.006,1
"ENSG00000125107",9.18073749977592e-05,1.02102371779592,0.021,0.008,1
"ENSG00000155097",9.21986625208083e-05,1.40533913100523,0.025,0.011,1
"ENSG00000106609",9.32079692898798e-05,1.08988274735368,0.027,0.012,1
"ENSG00000114956",9.42108193719761e-05,2.07935239748362,0.014,0.004,1
"ENSG00000116731",9.63807661731562e-05,1.72056119070217,0.027,0.012,1
"ENSG00000159720",9.71020757639607e-05,1.63022540783023,0.014,0.004,1
"ENSG00000215450",9.71569080247135e-05,0.751635581003908,0.029,0.014,1
"ENSG00000136243",9.89010542332013e-05,2.39122337359644,0.018,0.006,1
"ENSG00000154781",0.000101335536246845,1.68884118343236,0.019,0.007,1
"ENSG00000135378",0.000102535732401499,-1.5885893426315,0.002,0.01,1
"ENSG00000162231",0.000106046518102475,0.161872094018932,0.018,0.006,1
